id,name,api_football_id,fd_name,rating_mu,rating_sigma
612,Torpedo Moscow,,Torpedo Moscow,1274.5296180654386,168.92141764988617
620,Mattersburg,,Mattersburg,1488.8792520950462,14.485199454398112
621,Neustadt,,Neustadt,1434.867704549849,227.22704748522588
624,Admira,,Admira,1494.6811660420478,8.742355077363172
630,St. Polten,,St. Polten,1487.8628988829885,11.40746383085181
648,Aarau,,Aarau,1487.0934700070295,198.29832753906624
649,Vaduz,,Vaduz,1522.843982683461,12.86892432618312
651,Xamax,,Xamax,1515.3645919337719,17.649672090469085
659,Gornik Z.,,Gornik Z.,1455.165104490149,3.339690130531206
665,Ruch,,Ruch,1447.4582835540264,12.392237761693675
666,Wisla,,Wisla,1451.2753432641173,4.126927804796571
674,Leczna,,Leczna,1448.5907512268411,4.866626900218525
678,Sandecja Nowy S.,,Sandecja Nowy S.,1448.9425828962305,12.342944877715563
679,Legnica,,Legnica,1449.1572534487887,3.888658211456531
684,Warta Poznan,3496,Warta Poznan,1449.2964496044594,2.5906127363773823
696,Atl. Rafaela,,Atl. Rafaela,1503.585294952485,51.59291307135999
697,Colon Santa FE,,Colon Santa FE,1512.4469237906385,6.660540154354237
726,San Martin T.,,San Martin T.,1478.049533954103,139.6088960788986
740,Sundsvall,,Sundsvall,1565.491706728656,12.012205122986668
741,Kalmar,374,Kalmar,1584.3711659421836,4.143958442582786
748,Orebro,,Orebro,1576.379908534884,10.038722655221619
755,Falkenbergs,,Falkenbergs,1572.9649095187865,19.666220844845196
759,Jonkopings,,Jonkopings,1554.5716724052872,57.99432930239119
760,Ostersunds,,Ostersunds,1573.2469281974757,10.280518057820318
761,AFC Eskilstuna,,AFC Eskilstuna,1558.474522385873,45.98227227858381
762,Trelleborgs,,Trelleborgs,1385.45575760911,258.3281139253809
763,Dalkurd,,Dalkurd,1520.1692331786373,252.53226487072004
765,Varberg,2171,Varberg,1574.204738286242,5.8588749545551035
769,Vasteras SK,,Vasteras SK,1526.361193570126,48.32449171556849
770,Landskrona,,Landskrona,1379.455813868707,329.6358783532259
781,Horsens,,Horsens,1514.949665502342,6.613017574095786
787,Vendsyssel,,Vendsyssel,1477.1677433854275,87.65903093862019
788,Helsingor,,Helsingor,1474.3211732822683,104.54819106684091
792,Shandong Luneng,,Shandong Luneng,1496.9038386864722,5.907232544801442
793,Zhejiang Yiteng,,Zhejiang Yiteng,1447.5405494576241,102.07124157183799
794,Guangzhou Evergrande,,Guangzhou Evergrande,1506.2638682176791,6.469840244222176
799,Dalian Yifang F.C.,,Dalian Yifang F.C.,1489.7898572042488,7.5443779551691765
802,Liaoning,,Liaoning,1477.9663932974408,12.230616867209257
803,Shanghai SIPG,,Shanghai SIPG,1500.2454317431948,6.217723090525972
804,Shanghai Shenxin,,Shanghai Shenxin,1472.3092046717718,29.353829481549063
808,Chongqing Liangjiang Athletic,,Chongqing Liangjiang Athletic,1486.2988876097465,4.911440698578942
809,Shijiazhuang,,Shijiazhuang,1482.7863640397325,6.993060230165582
810,Hebei,,Hebei,1477.656106568668,4.231952240578915
811,Yanbian,,Yanbian,1486.2948244090478,12.782608940676477
813,Tianjin Quanjian,,Tianjin Quanjian,1491.4404381855536,9.356343101917343
814,Tianjin Tianhai,,Tianjin Tianhai,1492.9024515464087,10.774773119545422
815,Wuhan FC,,Wuhan FC,1490.3689499284858,4.051434202388964
816,Shenzhen,1433,Shenzhen,1478.6056760607657,3.7041174526371727
817,Qingdao FC,,Qingdao FC,1471.9268678687424,7.017402828525853
818,Dalian Pro,831,Dalian Pro,1489.5575654659274,3.1627989469197475
819,Zhejiang Greentown,,Zhejiang Greentown,1278.4793866142882,306.38350463649095
821,Guangzhou FC,,Guangzhou FC,1483.676289845515,4.3360991918342915
822,Guangzhou City,,Guangzhou City,1488.257939944498,4.415054059593499
823,Cangzhou,849,Cangzhou,1495.4430883672396,2.5594417698958165
829,Nantong Zhiyun,2626,Nantong Zhiyun,1490.8491631075635,2.905225546536095
835,Pandurii,,Pandurii,1539.498377696142,48.478988037533874
842,Gaz Metan Medias,,Gaz Metan Medias,1547.6991262842118,7.472201761580099
844,Astra,,Astra,1554.9220268280249,9.266144671526824
850,FC Brasov,,FC Brasov,1505.456643273357,329.092540157106
853,Poli Timisoara,,Poli Timisoara,1544.8905951149727,27.268356477969927
857,U Craiova,,U Craiova,1566.1512817707194,10.800550398372117
858,Targu Mures,,Targu Mures,1530.2161162638456,51.19086306789416
860,Calarasi,,Calarasi,1523.9542751466586,44.366409585012335
862,Daco-Getica Bucuresti,,Daco-Getica Bucuresti,1401.409188556018,310.5611290573852
866,Academica Clinceni,,Academica Clinceni,1544.83791387701,8.612206453014926
867,Mioveni,2594,Mioveni,1542.7955702081163,6.66148990709458
870,U Craiova 1948,6910,U Craiova 1948,1557.0819208528817,4.439631407937133
872,Gloria Buzau,,Gloria Buzau,1512.796172413428,22.12279364990674
878,Honka,1169,Honka,1543.4820202643807,5.209893987867651
881,JJK Jyvaskyla,,JJK Jyvaskyla,1531.5849702695614,117.32865788151919
882,Lahti,1166,Lahti,1531.5706785903055,4.465293512318723
884,TPS,,TPS,1531.886693569743,15.746669106133977
888,Rovaniemi,,Rovaniemi,1519.9447640279848,12.661054648815327
892,HIFK,,HIFK,1523.4140694256432,7.437182238399069
894,PS Kemi,,PS Kemi,1524.921928371266,26.431776884235475
898,Ekenas,,Ekenas,1423.973883469997,87.74587680285408
904,Bray,,Bray,1525.285327984219,8.6584514213149
911,Longford,,Longford,1527.724999075448,7.025676818681264
913,Limerick,,Limerick,1529.6762145120001,10.553187181572294
915,Athlone,,Athlone,1538.5427805236843,57.892685131056176
920,Cabinteely,,Cabinteely,1363.461200482129,325.12984058037915
924,Al Taee,2942,,1529.2677528863271,10.846839052042657
931,Al Wehda Club,2937,,1542.4115610740498,6.668067496123866
932,Abha,2951,,1531.9957394436665,10.066657256798802
934,Al-Raed,2935,,1524.3799226736064,6.420174464413377
941,Guarani Campinas,138,,1501.3018162648486,3.4864104787182404
948,Ituano,7779,,1500.6198469394064,4.045249330161728
949,Brusque,1211,,1498.6046694382803,4.436213423996422
957,Tombense,2227,,1499.272732932788,6.55156500550421
959,Sampaio Correa,155,,1501.384058894409,4.5426324879978806
963,ABC,754,,1499.2132738924684,25.23052296047446
965,CSA,150,CSA,1502.87881677851,5.203963102253947
966,Brasil DE Pelotas,141,,1493.4300619325677,7.440731889285502
968,Confiança,7772,,1498.691183055682,9.643653786611308
969,Oeste,143,,1495.341078728385,10.715295501379082
970,Figueirense,137,Figueirense,1499.258860986178,8.70216614327418
971,Parana,122,Parana,1497.1922803732266,8.74531441457049
998,Cortulua,1146,,1506.1046720268753,16.53911897377465
1006,Cumbayá,16476,,1496.5157454543796,6.5705621549555655
1014,Imbabura,1983,,1432.0443269614157,37.50604472581352
1017,Gualaceo SC,1986,,1490.2691985130134,13.58643771553181
1019,9 de Octubre,10111,,1490.6053105942271,14.050446814288218
1020,CD Olmedo,1985,,1442.268604521784,35.96313646138384
1022,LDU Portoviejo,1988,,1507.7872227847058,130.41447884286214
1030,SOL DE America,1177,,1496.365309256918,13.726695195284474
1031,General Caballero,1181,,1501.1224773386257,7.267944442317152
1032,Tacuary,10491,,1492.3839523058116,13.446226316750924
1035,Resistencia,2135,,1436.8603875818421,45.65562545034415
1036,Guairena FC,2138,,1473.9235481450728,20.031378931516606
1037,12 de Octubre,3832,,1455.8494268570803,32.17488377404709
1038,Club River Plate,1184,,1482.582113192409,57.382537305823114
1040,General Diaz,1178,,1307.7098144577137,190.23472909798676
1041,Fenix,2357,,1498.944381963971,14.23867241025132
1046,CA River Plate,2351,,1486.4392114466298,8.152851681419579
1051,Miramar,2373,,1474.509515067493,21.820852695784204
1056,Rampla Juniors,2354,,1442.9528562704104,75.66710761504439
1057,Plaza Colonia,2355,,1494.6204872009257,9.670355371215205
1059,La Luz,18295,,1386.5722724738966,80.24932871276786
1060,Cerrito,2367,,1314.7857994316178,104.72441983303531
1062,Rentistas,2371,,1405.5414105238337,71.54597724204294
1063,Villa Espanola,2372,,1252.22854429417,331.3051175612005
1064,SUD America,2347,,1430.2150799237397,295.0045314578926
1085,D. Melipilla,2339,,1491.3486137581417,52.901253377619426
1098,Real Santa Cruz,12259,,1493.8315712659053,4.623696954429604
1102,Royal Pari,3709,,1498.900600696679,4.539212854168596
1105,Libertad,15715,,1487.5768388863164,31.75860962608266
1106,Vaca Díez,15714,,1468.587007595235,22.996193424024604
1107,Atlético Palmaflor,10011,,1489.7257364061927,6.742131929621649
1108,Club Universitario,3875,,1477.5902025324917,20.79565801085654
1109,San José,3710,,1409.4382115082458,36.54181750278922
1110,Real Potosí,3708,,1466.850002933644,26.92894535472628
1116,Union Comercio,2552,,1492.8204649666184,5.5330044920642285
1119,Carlos A. Mannucci,2551,,1504.961247800161,4.4472786637968555
1124,Cesar Vallejo,2541,,1501.611987472705,4.179921227636262
1130,Academia Cantolao,2543,,1498.7726155128767,6.3925443760051035
1131,Deportivo Municipal,2545,,1501.8687273843586,6.009445681895019
1133,Carlos Stein,10012,,1476.3174302812704,16.107064472710974
1134,U. San Martin,2549,,1485.9461913621644,10.235738242859613
1136,Deportivo Llacuabamba,10014,,1473.812454026066,147.68554976348827
1141,Angostura FC,2838,,1512.9429014361476,6.589719756922462
1147,CD Hermanos Colmenarez,2854,,1513.8682462031925,4.519799824292411
1151,Mineros de Guyana,2824,,1516.0605477857844,6.686465866972671
1152,Zulia FC,2805,,1520.2973084336618,9.956281826250724
1153,Deportivo Lara,2812,,1529.123117777429,8.061564021993773
1154,Aragua FC,2817,,1520.4023643447301,9.061748658204948
1155,Atletico Venezuela,2809,,1531.7373859677457,18.412109027654
1158,Gran Valencia,2843,,1520.131656769002,32.99241747223836
1159,Lala FC,2828,,1478.0865526014377,31.983223052738037
1161,Sibenik,1475,,1541.5736185721169,4.754208139021581
1171,Hrvatski Dragovoljac,1472,,1465.1640170065705,109.10327765577878
1174,Karmiotissa,3413,,1492.535322863621,6.793945429865948
1176,Omonia 29is Maiou,14126,,1268.3273955394907,84.76989883880577
1184,Nea Salamis,3401,,1492.622732337041,6.632242149249098
1186,Doxa,3398,,1493.6277761869926,10.55437042216007
1187,AE Zakakiou,3404,,1319.002441124501,68.07058625735081
1188,Othellos,3418,,1477.7718613478307,41.86584509724825
1191,PAEEK,3419,,1305.0448606340967,139.45576282234828
1192,Ermis,3400,,1392.003251654038,82.55921118833638
1209,Gyirmot SE,2398,,1469.1482734686347,12.938603805430713
1220,Maccabi Petah Tikva,4495,,1504.1429498805235,4.736459324247477
1221,Hapoel Hadera,4500,,1499.229065531177,4.614284298300254
1227,Sektzia Nes Tziona,4499,,1486.6581328635793,19.576575315948716
1228,Hapoel Nazareth Illit,4487,,1457.2573907125966,88.77154389735892
1229,Bnei Yehuda,4508,,1484.7808757952405,29.931890129046025
1230,Hapoel Kfar Saba,4497,,1462.795352250271,32.97430552769559
1242,Dukla Banská Bystrica,10533,,1492.026636508615,5.94868025084332
1243,Zlaté Moravce,3553,,1473.7852249147102,11.236999238879953
1244,Petržalka,10538,,1364.0419838979292,350
1245,Liptovský Mikuláš,10536,,1472.047556058434,22.627589397133608
1247,Senica,3550,,1457.3984543864317,26.516545040077585
1248,Pohronie,4134,,1458.8686385393564,29.713054491067044
1249,Sereď,3551,,1495.8536937335334,24.536154746200715
1250,Nitra,3547,,1406.5969255211608,65.96795425304069
1256,Nafta,4376,,1468.7476894619654,38.27250873551972
1261,Triglav,4363,,1392.0530126866115,111.74092327169367
1262,Rogaška,4379,,1498.6861532058983,23.7300649671415
1264,Gorica,4364,,1499.5799603433952,12.659958293583514
1265,Tabor Sežana,4362,,1505.6132740399535,9.623744963627162
1270,Səbail,4199,,1482.2645254165486,5.848391648874469
1278,Vorskla Poltava,1121,,1510.388727681435,7.589737088843259
1281,Chornomorets,3615,,1506.2060906413526,8.9125856439759
1283,Inhulets,3625,,1509.20608009429,10.829739849948957
1290,Livyi Bereh,17162,,1476.3012539851597,19.057939731201618
1296,Minai,4658,,1508.6793688907424,15.469602238077712
1298,Dnipro-1,3623,,1515.7415513697397,9.51821307052252
1299,Metal Kharkiv,14437,,1400.1594927277777,68.31352872941643
1300,Lviv,3618,,1448.6602026689911,27.955159885326204
1302,Desna,3616,,1503.9958047603382,33.181097119773675
1303,FC Mariupol,2252,,1475.3657170916613,39.25585827491883
1304,Olimpik Donetsk,639,,1467.6453550409258,57.67609555809173
1321,Mladost Novi Sad,14261,,1452.3493746034246,8.580498854792264
1326,Indjija,2631,,1427.8331495373454,11.055807938525087
1327,Kolubara,2636,,1440.1819658980216,11.012109995412601
1329,Metalac GM,2647,,1432.1181557308041,16.206711360180908
1330,Proleter Novi SAD,2639,,1439.1148111090115,19.32785768825386
1331,FK Zlatibor,2652,,1392.5747134801748,90.98332475724385
1332,Backa,2659,,1361.1531178758037,67.93975439729698
1333,RAD,2660,,1463.2470026446226,48.12025626980298
1342,Belenenses,221,Belenenses,1500.6557670696268,7.40254667824299
1348,Vilafranquense,4717,,1497.6344807026194,7.412572860338651
1353,Cova De Piedade,241,,1484.2046725395508,19.7253671467637
1354,Al Orubah,2961,,1514.0989388354105,29.64323769242474
1361,Moghreb Tetouan,965,,1538.3087526566358,4.827515588123164
1370,Riadi Salmi,3456,,1537.6020957281505,4.871670052660766
1371,Chabab Mohammédia,6387,,1524.2286943158244,5.328353240347239
1374,Raja Beni Mellal,3455,,1246.7463346335035,247.72601719109136
1375,Mouloudia Oujda,1075,,1536.6289695835967,6.4204883344078265
1376,Youssoufia Berrechid,1074,,1529.0408558275924,8.668085383585105
1395,Levski Krumovgrad,17306,,1470.2460534707934,6.524933791752051
1405,Tsarsko Selo,1413,,1447.3332086456978,34.784429368593564
1407,GOŠK Gabela,3356,,1493.8634766219695,9.989404726614431
1410,Sloboda Tuzla,3360,,1490.4690530585144,8.016591055906607
1412,Igman Konjic,3367,,1504.6123150657197,6.272435307495186
1419,Zvijezda 09,3362,,1471.2432807022637,27.314998575010048
1420,Tuzla City,3361,,1509.4903430889626,8.143420833791819
1421,Leotar,3370,,1515.331085798193,17.18661579050112
1423,Mladost Doboj Kakanj,3358,,1470.339643365047,60.37921429196259
1424,Olimpik Sarajevo,4282,,1426.0058003480908,99.55862383330211
1425,Krupa na Vrbasu,3357,,1480.406572528014,67.93343863179744
1429,Deinze,6214,,1527.7377189652457,8.319105433181859
1441,Standard Liège II,19047,,1457.2575339445789,30.5978887456893
1443,Oostende,624,Oostende,1532.544161610003,5.903481298254199
1444,Excelsior Virton,4715,,1452.9783609476847,32.60210213839879
1445,Royal Excel Mouscron,743,,1514.5479697886296,15.318507889694144
1451,Samtredia,581,,1518.7291032166104,6.230519255435269
1456,Sioni,3503,,1508.5728135600696,19.122024085950525
1458,Shukura,3510,,1483.3566346049865,19.66943254184436
1461,Lokomotivi Tbilisi,3500,,1481.1145453389224,21.74755221454117
1463,Merani Tbilisi,3508,,1050.7142562522351,350
1464,Chikhura Sachkhere,704,,1493.0179600502859,78.92754702120203
1494,Valmiera / BSS,4153,,1488.8478869001287,9.969562781003047
1496,Skanste,16835,,1047.7843553486773,350
1497,Spartaks Jurmala,589,,1458.6314416486307,35.431609818343034
1498,FK Ventspils,707,,1439.3519828124918,67.61484461548883
1499,Noah Jūrmala,16462,,1016.0729704045318,294.257479188748
1500,Jelgava,4158,,1387.1980076963978,105.33375494617678
1501,Al-Adalah,2950,,1530.55928479286,49.30278598288873
1502,Al Baten,2926,,1525.5132291483292,18.4364622134354
1503,Al-Faisaly FC,2930,,1537.8373802664205,28.27359440235615
1504,Al-Ain,13170,,1439.316206728987,127.19363292332297
1534,Al Urooba,9139,,1342.5024054640028,84.39433020878111
1536,Dibba Al Hisn,9140,,1323.5591984558555,80.98008392755807
1538,Hatta SC,2869,,1347.981488956752,75.70660979082956
1539,Emirates Club,2868,,1390.7529102985914,62.54920941902577
1542,Al Fujairah SC,2880,,1325.5588188812017,169.25577215310852
1545,Al-Khor,2901,,1469.278415200889,36.00302850093745
1555,Muaither SC,2902,,1341.2974098891948,105.08572140156775
1556,Al-Markhiya,2908,,1497.2968018925528,41.96034592261344
1558,Al Kharaitiyat,2894,,1319.4140263911595,214.73696068525174
1563,Havadar,15541,,1549.7293893184658,6.113614530112843
1571,Nassaji Mazandaran,2719,,1549.638688064519,5.986358833463811
1576,Sanat Naft,2743,,1545.4562819371868,8.968076236101394
1577,Naft Masjed Soleyman,2707,,1534.3251129595515,17.37838635611573
1578,Mes Kerman,2718,,1508.166850988736,42.61602434907325
1579,Padideh Khorasan,2740,,1531.7366926417603,27.086161714896964
1581,Saipa,2736,,1514.2504860593324,46.0996815582988
1582,Machine Sazi FC,2720,,1487.0716579449693,57.78006673877299
1592,Western United,7573,,1515.0353618006247,4.649081675183008
1601,East Bengal,3463,,1486.2337686556625,21.387037028663084
1608,Hyderabad,7763,,1437.7757867187222,27.528443902264744
1609,Olympique Khouribga,972,,1541.5102089719105,10.393883986008028
1610,Rapide Oued ZEM,967,,1537.9235757156648,16.823885302048446
1630,Baladiyyat Al Mehalla,18036,,1474.5160882735754,37.37844256166648
1631,El Dakhleya,1032,,1500.4077064447467,7.902117422293989
1632,Aswan Sc,1048,,1498.2941403231396,12.17365397121836
1633,El Sharqia Dokhan,18053,,1513.8023585354001,59.10669553767757
1634,Misr EL Makasa,1038,,1475.764866303594,19.528280393182346
1635,El Entag EL Harby,1034,,1493.9818531682236,34.97051435995469
1646,NC Magra,1071,,1543.4110746445492,4.61194728841776
1652,US Biskra,909,,1536.8275194104563,4.573430075664023
1654,US Souf,19994,,1080.717496542392,181.2962178072398
1655,HB Chelghoum Laïd,10799,,1501.9576405762857,18.231767723922147
1656,RC Arba,937,,1539.660607810936,12.292145197687844
1657,Hussein Dey,913,,1502.9282195731491,21.076578601826593
1658,WA Tlemcen,928,,1490.6245908988392,25.674251143281623
1659,Olympique Medea,908,,1523.6041385867518,21.29162825578043
1660,RC Relizane,921,,1508.1705229928755,23.413388549273954
1661,JSM Skikda,933,,1422.2837524016636,69.63113047711326
1662,Bordj BOU Arreridj,925,,1465.805503042981,48.64769116074928
1663,USM Bel Abbes,917,,1512.1633557029145,45.88619318709
1664,AS AIN Mlila,930,,1509.4836021291187,42.357962682600245
1665,Royal AM,10566,,1492.7666872339928,6.250817720326104
1666,Cape Town City,2697,,1495.2231704118794,4.724980670488154
1674,Supersport United,2694,,1497.345311221762,4.715556288006163
1682,Casric Stars,19997,,1112.6438383660325,341.345263063807
1683,Moroka Swallows,10563,,1493.2637947363553,7.035678690888786
1684,Ajax Cape Town,2683,,1502.449790303434,30.171550779976638
1685,University of Pretoria,10569,,1461.3870919583437,311.5480232979627
1686,Baroka FC,2688,,1479.9407355166322,18.467779135648186
1687,Maritzburg Utd,2692,,1493.9631735419684,10.844818687680295
1689,Bloem Celtic,2696,,1496.9089254372175,33.534196321833356
1690,Black Leopards,2661,,1475.221665179644,40.068941188001816
1692,US Tataouine,1190,,1533.1004647611062,10.5205798731916
1696,EGS Gafsa,10604,,1554.0671817067503,12.870948086885328
1708,ES Hammam-Sousse,10609,,1544.7159059677197,30.79482651976459
1709,AS Rejiche,10628,,1505.7106004099078,38.078583193900066
1710,EO Sidi Bouzid,10606,,1536.6370177110505,77.01649108585124
1711,CS Chebba,6252,,1518.0518153612418,43.615240574692855
1712,CS Hammam-Lif,1191,,1479.8655219151237,99.0442480849727
1722,Memphis 901,4001,,1541.8099504338743,4.751292181373444
1738,San Diego Loyal,9991,,1543.2963851779623,7.431935674089364
1739,Rio Grande Valley,4014,,1540.152656671238,7.421546472529239
1740,Ventura County,3997,,1520.058162453779,15.426418778969047
1741,New York RB II,4004,,1495.1176002321608,21.29613373285437
1742,Atlanta United II,3986,,1511.3898463813161,18.16741924902366
1743,OKC Energy,4006,,1511.3401556812316,32.254544306139785
1744,Sporting KC II,4019,,1498.8405119795955,34.80960927959342
1745,Charlotte Independence,3991,,1568.9640933123571,34.93877107055068
1746,Real Monarchs,4012,,1491.9527901220526,35.42647283055545
1747,Tacoma Defiance,4020,,1519.7265454319663,37.95897193014042
1748,Austin Bold,3987,,1526.865464780231,29.902348100439646
1749,Reno 1868,4013,,1575.3179980314,75.31061231955753
1750,Philadelphia Union II,3988,,1458.7615058596373,87.46557358942835
1751,Portland Timbers II,4011,,1443.3380147065927,90.23086959957911
1752,Saint Louis,4016,,1569.9869441381177,68.58875985347944
1761,FC Edmonton,2437,,1450.2939720446686,110.71893429229337
1763,Santos DE Guapiles,824,,1563.0235879964855,3.387171008359756
1766,AD Guanacasteca,2044,,1561.1795502371876,3.4510258567952072
1777,Limon FC,817,,1556.271395092035,12.931489276917905
1784,CD Real Sociedad,1052,,1563.198511223298,4.152565672918307
1788,Vida,1054,,1561.4137980705787,5.332914478889959
1789,CD Honduras,1056,,1559.0228304218224,8.448737281392283
1791,Real de Minas,1979,,1535.7549348984105,29.0120358775485
1809,Vyškov,7379,,1469.2184630836723,26.315517142069652
1827,Lamia,956,,1511.4925148532545,5.03598852489562
1832,Ionikos,7513,,1514.7962930672775,11.26525208294559
1833,Apollon Smirnis,951,,1500.9552808559365,20.53457327884044
1836,Xanthi FC,959,,1464.871808549436,65.72800463335882
1837,Struga,4346,,1190.9939081139685,232.0275421087099
1843,UE Santa Coloma,703,,888.4739617480883,286.7990492897971
1858,Tre Penne,700,,405.85657539287723,350
1861,Swift Hesperange,11907,,1275.9350268174817,345.3833055636934
1870,Shakhter Soligorsk,392,,1134.7400650578895,81.00980607124285
1873,Tirana,694,,1108.808677281281,309.494305724788
1877,Shkupi 1927,2265,,1209.5307060991863,277.9616372748677
1881,GAP Connah S Quay FC,357,,1009.7464620936715,350
2060,Gzira United,2264,,1195.1387694874466,242.58628763749437
2189,Lydd Town,21708,,1425.5440477020647,350
2408,OJM Black Country,14450,,1505.0733168316217,350
2424,Shefford Town & Campton,19558,,1417.3356484225076,350
2470,Berks County,24332,,1291.9113273404996,350
2473,Loxwood,8863,,1257.921891081338,350
2513,Leicester Road,8845,,1569.1066643020497,350
2683,Farsley Celtic FC,10158,,1447.797745981227,350
2753,Shakhter Karagandy,4566,,1229.3209867615653,81.69876928326025
2771,Tajikistan,1536,,1215.745031215769,310.4698279321327
2780,Iraq,1567,,1747.1437965490036,350
2827,Antigua and Barbuda,5526,,760.2154480733786,350
2828,Montserrat,8170,,918.409234448962,350
2830,Cayman Islands,8169,,482.22519192960806,350
2834,Dominica,5531,,879.0738146226238,350
2842,Barbados,5527,,579.9152801872945,350
2844,Belize,5528,,689.1959377114141,350
2846,Guyana,5162,,1307.9206438687008,350
2848,Aruba,8167,,872.8827858550154,350
2853,Bahamas,5157,,430.3364789865891,350
2882,Burundi,1528,,1257.8573209422361,350
2929,Rwanda,1514,,1492.638069398284,350
2942,Tunisia U17,22930,,1133.5465316837044,350
2953,Brunei,5538,,859.8733075411093,350
2961,Turkey U21,8227,,2031.1137502322129,350
2994,Llaneros de Guanare,2823,,1520.8088560251103,77.5584131670183
2995,Philippines,1555,,947.5801322244122,350
2996,Mauritius,1497,,941.049537009142,350
2997,North Korea,1561,,1178.140198547298,350
3002,Laos,1558,,506.36043799370117,350
3004,Afghanistan,1553,,690.5733106999817,350
3005,Yemen,1550,,996.8700487714797,350
3011,Mação,4767,,346.54773019492615,350
3013,Auckland City,2537,,888.793007978592,350
3078,Lithuania U17,17962,,1309.9383903120436,350
3098,Timor-Leste,5537,,740.0898413887401,350
3124,St. Lucia,5540,,990.2066977921296,350
3125,Eritrea,1498,,1173.917925741375,350
3126,Astur,25030,,1282.3994635196555,350
3127,Promesas EDF,25037,,1303.8847878680563,350
3128,Villamuriel,25042,,1257.2395576741349,350
3129,Aurrerá Vitoria,20259,,1376.2650775379786,350
3130,San Tirso,25038,,1186.3809016592927,350
3131,Selaya,9645,,1500,350
3132,Baztán,9843,,1500,350
3133,Ontiñena,25034,,1187.8634919736278,350
3134,Vic,25041,,1414.7486960555586,350
3135,Sporting Mahón,25040,,1252.5301550759573,350
3136,UD San Pedro,17562,,1235.9636369827124,350
3137,Ceuta 6 de Junio,18090,,814.5881523870547,350
3138,Dolorense,25031,,1303.8847878680563,350
3140,Chiclana,21905,,1157.5026700058545,350
3141,Melilla CD,7524,,754.2290635236895,350
3142,Gévora,25032,,1197.5173657388655,350
3143,Playas Sotavento,25036,,1500,350
3144,Sonseca,25039,,1376.2650775379786,350
3145,Parla Escuela,25035,,1440.9422318478832,350
3147,Compostela,5256,,1196.0400845297763,350
3148,Las Rozas,9395,,918.5406327926455,350
3150,L'Hospitalet,9392,,919.6946033749846,350
3151,Lanzarote,9797,,1331.9039929125004,350
3152,Guijuelo,9388,,1063.2232411738084,350
3155,Beasain,9657,,1196.9172906518445,350
3156,Cortes,9849,,1237.4034548097602,350
3157,Móstoles,9712,,1157.468293546648,350
3159,Badalona,5250,,1271.2349438208232,350
3161,Olot,9403,,957.3252292324311,350
3165,Gimnástica Segoviana,9387,,783.7170763843343,350
3167,Unionistas de Salamanca,5281,,1469.3604206095968,296.4222862563511
3168,Bergantiños,9383,,1128.5135635867714,350
3169,Marbella,5267,,1410.8131504449325,316.77432851694454
3170,Laredo,9394,,888.4304896386459,350
3171,Yeclano,5283,,1269.0452637212647,350
3173,Zamora,9418,,1402.7605602367446,350
3174,Escobedo,9386,,1409.9272209778342,350
3176,Ibiza Islas Pitiusas,9781,,1213.7900381197173,350
3178,Lleida Esportiu,5266,,981.0687147348463,350
3179,Barakaldo,5251,,1302.3595850931017,350
3180,Conquense,5257,,1426.1377631495102,330.01801574250857
3182,Salamanca UDS,9588,,1315.734413665357,330.2863680324235
3186,Cuarte,9886,,1226.5416388378246,350
3187,SS Reyes,9412,,1362.06783701811,350
3190,Atlético Paso,9791,,1204.179127893112,350
3191,Alfaro,9860,,1123.234645740585,350
3192,Águilas,9823,,1204.0606517065976,350
3195,CD Coria,9827,,1065.7129198322557,350
3196,Barbastro,9879,,1564.0537355596314,269.04612744818235
3197,Xerez,9770,,1363.784595031936,350
3199,Don Benito,5259,,1234.4877128842224,350
3200,Llanera,9627,,1023.8036807991768,350
3202,Tudelano,5279,,937.8832535286017,350
3203,Deportiva Minera,9811,,1315.5849033133106,317.1546474210238
3204,Jove Español,9694,,1182.9505632866358,350
3206,Ejea,9589,,1302.5109325599342,350
3207,Hércules,4666,,1015.7003485744196,350
3232,Linares Deportivo,9398,,1238.0977788944588,346.3950803955362
3243,Arenteiro,9604,,1263.1492954873966,350
3248,Lugo,716,Lugo,1504.3480263734843,6.156806789866738
3249,Arandina,9722,,1464.4795781635917,350
3254,Arosa,9605,,1104.387298637022,350
3255,Terrassa,9681,,1348.9106686145965,350
3262,Atzeneta,9688,,1497.7510998274563,350
3264,Villanovense,5282,,1444.1599106573874,350
3290,Fuenlabrada,4906,Fuenlabrada,1498.2339061293076,8.524209268495087
3344,Extremadura,860,,1490.3964073439458,18.37345476792871
3371,Greifswalder FC,16118,,1155.8747303704865,350
3372,Schott Mainz,14524,,896.0752547727238,350
3373,Viktoria Berlin,4266,,951.8814407719219,350
3378,Würzburger Kickers,784,,1452.1431250370993,131.669898189268
3379,Phönix Lübeck,12831,,1193.2059395553392,350
3380,FC 08 Villingen,1619,,921.8967805143143,350
3386,VfR Aalen,1327,,1229.9581082525708,350
3388,Teutonia Ottensen,12878,,916.359998237968,350
3391,Bremer SV,1630,,878.2273051955337,350
3392,SV Meppen,1318,,1085.4432627636747,350
3393,Borussia Hildesheim,12742,,1154.2945205539736,350
3395,TuS Koblenz,1648,,1215.2920746355296,350
3396,Kickers Offenbach,1628,,1208.4421382398414,341.9625786344264
3398,FC Carl Zeiss Jena,1325,,894.3830493131804,350
3402,SpVgg Unterhaching,1314,,1479.3857929875328,12.586203726868215
